Game Version,Name,Name_PWHL,PlayerID,Image,Team,Logo,Number,Position,Height,Weight,Age,Shoots,Player Type,Potential,Line Position,Overall,Deking,Hand-Eye,Passing,Puck Control,Def. Awareness,Faceoffs,Shot Blocking,Stick Checking,Discipline,Off. Awareness,Poise,Acceleration,Agility,Balance,Endurance,Speed,Slap Shot Accuracy,Slap Shot Power,Wrist Shot Accuracy,Wrist Shot Power,Aggressiveness,Body Checking,Durability,Fighting Skill,Strength
NHL 22,Sanni Vanhanen,Sanni Vanhanen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,12,LW/C,"5'8""",126 Lbs,19,Left,2 Way Forward,ELITE,4LW,76,88,84,86,86,81,71,72,75,84,89,85,86,83,81,80,87,77,75,81,75,87,79,85,50,70
NHL 22,Petra Nieminen,Petra Nieminen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,16,C,"5'7""",150 Lbs,22,Left,Sniper,FRANCHISE,1C,92,94,94,92,92,93,76,86,86,90,95,94,92,92,92,90,93,93,80,93,80,92,91,84,50,90
NHL 22,Viivi Vainikka,Viivi Vainikka,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,24,C/LW,"5'6""",148 Lbs,19,Left,2 Way Forward,T6F,2C,79,85,81,87,84,84,73,78,77,88,88,88,84,87,81,81,89,79,75,81,79,87,81,87,50,76
NHL 22,Emilia Vesa,Emilia Vesa,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,22,RW,"5'10""",146 Lbs,20,Right,2 Way Forward,T6F,1RW,73,77,80,74,81,84,70,81,78,89,85,83,81,84,82,82,80,77,76,76,74,76,78,85,50,83
NHL 22,Elisa Holopainen,Elisa Holopainen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,10,LW,"5'6""",136 Lbs,19,Left,Sniper,ELITE,3LW,80,87,83,89,86,83,70,73,73,85,91,89,88,88,81,83,89,80,74,85,79,86,80,85,50,77
NHL 22,Matilda Nilsson,Matilda Nilsson,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,20,LW/RW,"5'6""",134 Lbs,24,Left,2 Way Forward,T6F,2LW,74,82,79,81,82,81,71,76,77,82,85,85,83,80,82,83,79,80,77,80,77,80,75,85,50,84
NHL 22,Sofianna Sundelin,Sofianna Sundelin,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,26,LW/RW,"5'7""",131 Lbs,18,Left,2 Way Forward,T6F,1LW,75,78,77,79,80,86,74,82,83,86,85,88,81,79,82,82,85,75,74,76,74,85,81,85,50,75
NHL 22,Jenniina Nylund,Jenniina Nylund,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,25,C,"5'7""",141 Lbs,22,Left,2 Way Forward,T9F,3C,74,75,77,83,82,82,78,76,83,86,85,82,84,80,76,82,84,77,74,75,73,84,77,85,50,79
NHL 22,Nelli Laitinen,Nelli Laitinen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,9,LD,"5'7""",137 Lbs,19,Left,2 Way Defender,ELITE,3RD,82,87,84,87,85,86,55,87,85,84,86,88,86,87,90,89,86,89,78,82,77,87,87,85,50,87
NHL 22,Rosa Lindstedt,Rosa Lindstedt,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,4,LD,"6'0""",179 Lbs,33,Left,2 Way Defender,T4D,1LD,81,81,82,82,84,88,55,87,86,88,82,87,84,86,87,83,83,76,77,76,76,83,86,86,50,88
NHL 22,Ella Viitasuo,Ella Viitasuo,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,8,LD,"5'6""",162 Lbs,25,Left,2 Way Defender,T6D,2RD,79,79,82,79,80,87,55,86,80,86,84,87,85,83,86,85,78,80,77,77,77,79,83,87,50,86
NHL 22,Susanna Tapani,Susanna Tapani,78,https://assets.leaguestat.com/pwhl/240x240/78.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,77,C/LW,"5'10""",150 Lbs,29,Left,Power Forward,ELITE,SC,90,94,93,92,92,92,88,85,87,88,93,93,91,92,92,92,92,85,80,91,81,90,90,85,50,91
NHL 22,Aino Karppinen,Aino Karppinen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,5,LD,"5'6""",162 Lbs,23,Left,2 Way Defender,T6D,2LD,75,72,76,79,84,84,55,78,83,85,81,84,84,85,81,83,77,77,73,76,73,80,79,85,50,85
NHL 22,Minttu Tuominen,Minttu Tuominen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,15,RD,"5'6""",157 Lbs,31,Right,2 Way Defender,ELITE,1RD,84,84,85,88,82,89,75,86,86,85,87,89,87,87,89,88,88,87,78,83,77,84,87,85,50,88
NHL 22,Noora Tulus,Noora Tulus,231,https://assets.leaguestat.com/pwhl/240x240/231.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,40,RW,"5'5""",123 Lbs,26,Right,2 Way Forward,T6F,4RW,81,84,86,88,85,89,90,82,87,92,86,88,84,88,88,88,86,73,76,74,78,83,84,85,50,84
NHL 22,Tanja Niskanen,Tanja Niskanen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,61,C,"5'6""",159 Lbs,28,Left,2 Way Forward,T9F,4C,78,81,86,81,81,88,76,82,86,83,82,88,83,85,82,85,84,75,75,79,77,81,83,85,50,84
NHL 22,Sini Karjalainen,Sini Karjalainen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,21,LD,"5'8""",150 Lbs,22,Left,Defensive Defenseman,T6D,SD,73,79,77,75,80,82,50,80,79,87,84,85,83,83,82,84,79,76,74,75,73,78,79,85,50,81
NHL 22,Jenni Hiirikoski,Jenni Hiirikoski,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,6,LD,"5'3""",137 Lbs,34,Left,2 Way Defender,FRANCHISE,3LD,93,93,92,93,92,94,55,92,93,94,92,95,93,93,94,95,91,91,80,91,79,91,90,93,50,91
NHL 22,Ronja Savolainen,Ronja Savolainen,223,https://assets.leaguestat.com/pwhl/240x240/223.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,88,LD,"5'10""",165 Lbs,23,Left,2 Way Defender,ELITE,SD,86,87,87,88,90,89,60,88,89,80,88,88,89,90,90,91,90,79,80,79,80,91,90,85,50,90
NHL 22,Sanni Hakala,Sanni Hakala,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,23,LW/RW,"5'6""",130 Lbs,23,Left,2 Way Forward,T6F,SLW,75,81,79,81,76,80,70,77,77,82,83,85,90,88,85,80,91,78,75,75,72,88,81,85,50,79
NHL 22,Theresa Wagner,Theresa Wagner,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,6,RW,"5'6""",131 Lbs,26,Left,Grinder,B6F,2RW,61,70,74,73,74,71,64,71,74,80,72,78,79,80,76,79,73,69,68,71,70,81,72,83,50,73
NHL 22,Kerstin Spielberger,Kerstin Spielberger,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,19,LW/C,"5'6""",134 Lbs,25,Left,2 Way Forward,T9F,3C,69,78,79,75,73,76,70,74,76,84,79,84,80,83,84,85,80,73,73,76,75,81,82,85,50,79
NHL 22,Jule Schiefer,Jule Schiefer,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,31,LW/C,"5'8""",130 Lbs,19,Left,Grinder,B6F,1LW,61,73,72,68,72,75,69,73,71,81,72,74,77,78,77,76,74,70,71,70,70,77,75,82,50,78
NHL 22,Nicola Eisenschmid,Nicola Eisenschmid,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,11,RW,"5'6""",143 Lbs,24,Left,Grinder,T9F,1RW,67,78,77,72,72,76,70,79,79,87,74,86,81,82,83,86,75,71,75,71,72,80,83,86,50,78
NHL 22,Svenja Voigt,Svenja Voigt,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,7,LW/C,"5'6""",123 Lbs,17,Left,2 Way Forward,T9F,3LW,61,75,77,72,73,68,63,72,72,79,75,70,76,81,75,82,76,72,67,73,71,80,73,85,50,71
NHL 22,Bernadette Karpf,Bernadette Karpf,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,18,C,"5'6""",134 Lbs,25,Right,Grinder,T9F,2C,65,77,77,76,73,72,75,72,75,85,75,82,79,82,82,83,76,75,72,69,71,80,81,85,50,79
NHL 22,Katharina Häckelsmiller,Katharina Häckelsmiller,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,16,LW/C,"5'6""",123 Lbs,17,Left,2 Way Forward,T9F,3RW,59,73,76,72,71,68,65,73,71,85,73,75,79,77,75,76,72,71,67,70,68,78,76,82,50,69
NHL 22,Marie Delarbre,Marie Delarbre,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,22,C,"5'8""",164 Lbs,27,Left,2 Way Forward,T9F,1C,69,78,78,77,75,77,76,74,74,79,76,83,81,82,85,87,79,74,75,74,75,82,85,86,50,83
NHL 22,Julia Zorn,Julia Zorn,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,8,LW/C,"5'7""",152 Lbs,31,Left,2 Way Forward,T9F,4LW,70,78,77,76,75,75,74,79,80,87,77,88,81,82,86,88,76,73,77,75,74,86,87,88,50,84
NHL 22,Sonja Weidenfelder,Sonja Weidenfelder,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,24,LW/C,"5'6""",139 Lbs,28,Left,2 Way Forward,B6F,2LW,63,74,74,73,73,73,72,74,72,79,72,77,76,78,79,77,76,73,74,75,73,77,77,83,50,77
NHL 22,Nina Christof,Nina Christof,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,28,LW/C,"5'6""",141 Lbs,18,Left,2 Way Forward,T9F,4C,69,77,79,76,74,76,68,72,73,83,79,80,82,83,84,84,78,75,72,76,74,83,82,85,50,76
NHL 22,Laura Kluge,Laura Kluge,212,https://assets.leaguestat.com/pwhl/240x240/212.jpg,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,25,RW,"5'10""",121 Lbs,24,Left,2 Way Forward,T9F,4RW,67,78,78,76,79,77,73,73,74,83,76,87,81,78,78,83,78,69,71,71,70,79,78,84,50,77
NHL 22,Tanja Eisenschmid,Tanja Eisenschmid,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,23,LD,"5'6""",152 Lbs,28,Left,2 Way Defender,T6D,SD,69,76,75,76,76,79,55,77,75,83,75,83,80,82,86,87,79,73,71,73,72,78,85,85,50,79
NHL 22,Carina Strobel,Carina Strobel,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,14,LD,"5'8""",132 Lbs,23,Left,2 Way Defender,7D,2LD,60,72,70,73,74,71,55,74,73,83,70,74,76,76,78,78,76,70,73,69,67,75,76,85,50,75
NHL 22,Katarina Jobst-Smith,Katarina Jobst-Smith,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,28,RD,"5'6""",139 Lbs,20,Right,2 Way Defender,T6D,2RD,69,74,75,77,77,78,55,76,75,85,79,85,79,82,83,87,78,75,74,74,73,81,80,86,50,77
NHL 22,Tabea Botthof,Tabea Botthof,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,21,RD,"5'9""",151 Lbs,21,Right,Defensive Defenseman,T6D,1RD,67,76,73,75,75,75,55,77,79,84,73,84,80,82,80,83,76,71,73,72,70,83,81,85,50,83
NHL 22,Anna Reich,Anna Reich,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,12,LD,"5'5""",151 Lbs,27,Left,Defensive Defenseman,T6D,1LD,67,74,75,74,76,77,55,77,74,86,76,81,80,82,82,86,79,72,73,72,73,78,84,86,50,80
NHL 22,Rebecca Orendorz,Rebecca Orendorz,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,9,LD,"5'6""",146 Lbs,28,Left,Defensive Defenseman,T6D,3LD,61,74,75,72,72,73,55,75,73,81,68,74,77,79,78,81,74,70,68,69,70,78,75,85,50,77
NHL 22,Yvonne Rothemund,Yvonne Rothemund,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,10,LD,"5'11""",174 Lbs,28,Left,Defensive Defenseman,T6D,3RD,63,73,74,73,73,74,55,74,75,84,67,75,78,80,83,81,75,69,71,68,71,79,80,85,50,79
NHL 22,Lena Düsterhöft,Lena Düsterhöft,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,7,LD,"5'10""",154 Lbs,25,Left,Defensive Defenseman,T6D,SD,62,72,74,72,73,74,52,75,75,81,69,73,78,76,79,79,74,69,70,68,70,78,79,85,50,78
NHL 22,Fanni Gasparics,Fanni Gasparics,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,11,RW/C,"5'6""",128 Lbs,26,Right,Sniper,T6F,1RW,78,88,87,84,86,88,72,75,81,85,87,85,84,83,80,84,86,84,79,82,79,81,80,85,50,78
NHL 22,Reka Dabasi,Reka Dabasi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,15,LW/C,"5'6""",132 Lbs,24,Left,2 Way Forward,T9F,4LW,67,80,79,78,79,78,76,74,78,87,78,76,78,80,77,80,78,72,70,74,68,76,79,84,50,79
NHL 22,Kinga Jokai-Szilagyi,Kinga Jokai-Szilagyi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,97,LW,"5'7""",146 Lbs,24,Left,Playmaker,T9F,1LW,69,82,80,84,83,78,74,74,75,87,80,79,80,81,77,85,81,75,70,74,70,78,75,85,50,73
NHL 22,Emma Kreisz,Emma Kreisz,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,88,LW/C,"5'8""",152 Lbs,17,Left,2 Way Forward,T9F,3C,63,76,79,76,77,72,78,74,75,79,72,70,76,78,80,79,77,72,72,69,72,81,79,85,50,76
NHL 22,Lili Pintér,Lili Pintér,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,79,C,"5'8""",154 Lbs,24,Left,Grinder,B6F,1C,57,68,71,65,73,70,70,75,71,78,66,72,77,78,77,75,69,67,68,68,69,78,78,80,50,77
NHL 22,Alexandra Gowie,Alexandra Gowie,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,93,RW/C,"5'8""",165 Lbs,28,Right,2 Way Forward,B6F,3RW,65,75,75,73,74,75,75,80,75,87,73,75,78,79,79,78,77,74,73,74,70,81,80,85,50,80
NHL 22,Petra Szamosfalvi,Petra Szamosfalvi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,8,LW/C,"5'5""",137 Lbs,18,Left,Grinder,B6F,2LW,58,67,69,70,72,73,68,70,74,70,66,71,77,73,72,74,72,68,67,68,69,72,73,85,50,72
NHL 22,Regina Metzler,Regina Metzler,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,77,LW/C,"5'6""",150 Lbs,15,Left,2 Way Forward,T9F,2C,57,74,72,67,72,72,68,70,70,86,73,67,73,77,74,73,71,65,64,67,64,75,73,83,50,71
NHL 22,Imola Horváth,Imola Horváth,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,10,LW/C,"5'6""",159 Lbs,19,Left,2 Way Forward,B6F,3LW,56,69,68,65,69,72,78,71,72,73,65,68,73,72,76,73,71,67,69,67,70,78,77,85,50,75
NHL 22,Hanna Pintér,Hanna Pintér,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,98,RW,"5'6""",152 Lbs,23,Left,2 Way Forward,B6F,2RW,56,69,70,67,70,72,68,72,72,74,66,69,69,75,79,74,68,64,67,63,64,78,81,85,50,78
NHL 22,Sarah Knee,Sarah Knee,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,96,LD,"6'1""",192 Lbs,25,Left,Defensive Defenseman,7D,1LD,67,71,74,73,73,77,55,79,74,86,72,79,78,77,81,80,79,72,76,71,72,79,82,85,50,86
NHL 22,Lotti Odnoga,Lotti Odnoga,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,13,LD,"5'9""",157 Lbs,22,Left,Defensive Defenseman,7D,3LD,61,73,71,71,72,72,55,76,73,76,67,73,75,81,77,79,74,71,70,64,68,80,76,83,50,77
NHL 22,Franciska Kiss-Simon,Franciska Kiss-Simon,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,14,LD,"5'11""",174 Lbs,29,Left,2 Way Defender,7D,3RD,63,76,69,72,72,74,55,75,74,84,69,75,76,77,79,78,77,72,73,65,67,78,79,86,50,78
NHL 22,Mira Seregely,Mira Seregely,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,82,LW/C,"5'9""",141 Lbs,18,Left,2 Way Forward,T9F,4C,63,74,78,73,76,73,72,72,76,79,73,70,75,79,80,77,78,73,71,70,73,78,75,84,50,76
NHL 22,Alexandra Ronai,Alexandra Ronai,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,22,LW/C,"5'3""",134 Lbs,27,Left,2 Way Forward,B6F,4RW,58,68,68,70,71,74,70,75,73,75,69,72,71,72,75,74,70,65,71,68,71,76,75,85,50,74
NHL 22,Bernadett Nemeth,Bernadett Nemeth,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,2,LD,"5'8""",180 Lbs,24,Left,2 Way Defender,7D,2LD,56,65,68,70,74,70,50,71,70,72,73,70,73,74,74,80,69,64,66,64,64,72,71,84,50,69
NHL 22,Eniko Toth,Eniko Toth,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,7,RD,"5'6""",134 Lbs,25,Right,2 Way Defender,7D,1RD,52,65,61,62,71,70,50,68,70,80,61,68,72,71,73,82,68,64,63,62,62,69,67,81,50,67
NHL 22,Reka Partos,Reka Partos,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,21,LD,"5'6""",141 Lbs,25,Left,Defensive Defenseman,7D,SD,48,59,62,59,70,66,50,65,66,84,58,66,69,71,68,72,66,63,64,59,58,70,70,80,50,65
NHL 22,Jelena Grkovic,Jelena Grkovic,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,16,LD,"5'3""",152 Lbs,24,Left,2 Way Defender,7D,SD,48,63,66,61,70,65,50,67,66,80,57,62,69,74,75,69,67,63,63,61,60,75,72,82,50,68
NHL 22,Fruzsina Mayer,Fruzsina Mayer,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,71,LD,"5'6""",161 Lbs,21,Left,Defensive Defenseman,7D,2RD,54,63,67,70,70,68,52,73,71,86,58,71,71,71,76,77,70,62,68,62,63,74,71,85,50,78
NHL 22,Andrea Kiss,Andrea Kiss,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,12,LW/C,"5'8""",120 Lbs,24,Left,Grinder,B6F,SLW,56,69,71,64,67,75,60,71,71,76,66,72,73,72,74,73,69,67,68,68,69,75,72,83,50,70
NHL 22,Haruka Toko,Haruka Toko,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,14,LW/C,"5'6""",141 Lbs,24,Left,2 Way Forward,B6F,1LW,66,77,75,79,77,75,60,76,71,84,77,83,79,79,82,89,78,74,70,75,72,80,74,85,50,75
NHL 22,Remi Koyama,Remi Koyama,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,27,RW/C,"5'6""",128 Lbs,31,Right,2 Way Forward,B6F,2C,62,68,73,78,70,73,60,69,70,90,77,76,76,72,76,69,73,75,70,75,69,75,72,70,50,67
NHL 22,Hikaru Yamashita,Hikaru Yamashita,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,23,LW/C,"5'6""",120 Lbs,20,Left,Sniper,B6F,1C,63,75,78,76,77,73,60,71,70,81,81,82,71,75,79,82,73,75,70,70,65,77,78,74,50,67
NHL 22,Makoto Ito,Makoto Ito,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,24,LW/C,"5'6""",132 Lbs,17,Left,2 Way Forward,B6F,3LW,60,72,70,73,71,72,60,69,72,80,71,75,75,72,74,65,75,74,69,75,70,72,75,73,50,70
